Date,Time,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Temperature,Roadwork and Construction Activity,Searches,Searches which got estimate,Searches for Quotes,Searches which got Quotes,Bookings,Completed Trips,Search-to-estimate Rate,Estimate-to-search for quotes Rate,Quote Acceptance Rate,Quote-to-booking Rate,Cancelled Bookings,Booking Cancellation Rate,Conversion Rate,Drivers' Earnings,Average Distance per Trip (km),Average Fare per Trip,Distance Travelled (km),latitude,longitude,h3_index,event name,event type,event importance
02-12-2024,17:30,Yeshwanthpur,Orion Mall Road,397,58.1,1.03,11.1,7.9,1,152.3,37,95,28,10,Clear,31.7,0,366,319,296,285,268,217,0.872,0.963,0.94,0.94,51,0.19,0.593,37624.78,5.59,140.7,1213.03,13.021283,77.553891,8986d8b3443ffff,Indie Music Night  Yeshwanthpur,Concert,0.4
02-12-2024,18:45,Electronic City,Wipro Gate,786,46.6,1.29,21.9,15.7,0,142.3,22,97,44,32,Fog,20.6,0,98,93,61,49,39,38,0.949,0.803,0.796,0.796,1,0.026,0.388,1832.24,7.01,149.6,266.38,12.839326,77.666968,8986d894bd7ffff,No Event,No Event,0.0
02-12-2024,20:15,Yeshwanthpur,Outer Ring Road,946,46.6,1.29,24.0,18.9,0,158.3,50,80,86,21,Storm,20.0,0,678,604,488,471,322,259,0.891,0.965,0.684,0.684,63,0.196,0.382,38651.87,3.69,73.48,955.71,13.020297,77.552105,8986d8b3413ffff,Startup Expo  Yeshwanthpur,Exhibition,0.59
03-12-2024,00:00,Whitefield,Whitefield Main Road,162,54.2,1.11,10.0,3.2,0,149.2,45,92,78,35,Clear,32.4,0,505,447,378,353,325,289,0.885,0.934,0.921,0.921,36,0.111,0.572,59085.74,7.56,126.56,2184.84,12.969828,77.748407,8986d882e3bffff,Bollywood Beats Concert  Whitefield,Concert,0.6
03-12-2024,08:15,HSR Layout,Agara Junction,533,54.8,1.09,14.5,10.7,2,151.5,17,86,80,29,Clear,29.6,0,209,187,167,137,130,116,0.895,0.82,0.949,0.949,14,0.108,0.555,6230.77,4.11,77.7,476.76,12.913374,77.635483,8986dd4960fffff,Theatre Night  HSR Layout,Cultural,0.57
03-12-2024,08:30,Whitefield,Whitefield Main Road,1027,43.3,1.39,26.7,20.5,1,178.7,37,89,27,26,Clear,32.4,0,372,324,216,198,196,139,0.871,0.917,0.99,0.99,57,0.291,0.374,47924.38,4.05,129.33,562.95,12.969828,77.748407,8986d882e3bffff,Major Bengaluru Event  Whitefield,Local,0.82
03-12-2024,09:15,BTM Layout,BTM Main Road,562,51.5,1.17,16.6,11.2,0,146.0,34,83,43,9,Cloudy,26.2,1,315,293,182,146,128,112,0.93,0.802,0.877,0.877,16,0.125,0.356,13551.96,4.39,113.77,491.68,12.911673,77.614754,8986d886e1bffff,No Event,No Event,0.0
03-12-2024,14:30,Marathahalli,Outer Ring Road,370,57.1,1.05,11.3,7.4,0,155.6,14,84,28,36,Rain,21.0,0,411,363,227,209,200,187,0.883,0.921,0.957,0.957,13,0.065,0.455,28022.48,6.29,117.29,1176.23,12.951012,77.696949,8986d880d77ffff,Folk Dance Evening  Marathahalli,Cultural,0.58
03-12-2024,14:30,Electronic City,Wipro Gate,228,54.3,1.1,10.8,4.6,0,143.1,11,80,45,37,Cloudy,27.7,0,225,198,167,139,81,68,0.88,0.832,0.583,0.583,13,0.16,0.302,4393.59,4.86,117.26,330.48,12.839326,77.666968,8986d894bd7ffff,No Event,No Event,0.0
03-12-2024,17:15,Indiranagar,100 Feet Road,1239,38.7,1.55,31.8,24.8,2,164.4,25,88,88,44,Rain,23.7,0,107,100,61,60,43,39,0.935,0.984,0.717,0.717,4,0.093,0.364,5025.52,8.1,147.66,315.9,12.976945,77.643432,8986d8860b7ffff,"Global Music Festival  Koramangala Indoor Stadium, Indiranagar",Concert,0.83
03-12-2024,17:30,MG Road,Residency Road,573,50.9,1.18,17.0,11.5,1,136.6,31,94,25,28,Fog,18.8,0,750,699,608,567,319,294,0.932,0.933,0.563,0.563,25,0.078,0.392,30821.37,7.23,118.67,2125.62,12.973762,77.606938,8986d886e6fffff,No Event,No Event,0.0
03-12-2024,18:00,KR Puram,Tin Factory Junction,834,47.1,1.27,22.3,16.7,1,157.6,45,92,75,12,Light Rain,23.8,0,263,249,175,165,162,118,0.947,0.943,0.982,0.982,44,0.272,0.449,25049.88,7.08,137.6,835.44,12.99947,77.691625,8986d88747bffff,Neighborhood Festivity  KR Puram,Cultural,0.36
03-12-2024,20:30,Indiranagar,Old Madras Road,829,38.8,1.55,26.4,16.6,0,163.8,34,86,40,36,Clear,28.8,0,129,112,71,63,51,43,0.868,0.887,0.81,0.81,8,0.157,0.333,1875.02,3.67,107.28,157.81,12.97664,77.646643,8986d887137ffff,Neighborhood Event  Indiranagar,No Event,0.12
03-12-2024,22:30,Malleshwaram,Sampige Road,135,55.6,1.08,9.0,2.7,1,144.3,35,89,75,13,Clear,30.0,0,526,491,384,370,362,261,0.933,0.964,0.978,0.978,101,0.279,0.496,79216.17,9.65,149.08,2518.65,13.012711,77.57033,8986d886bb7ffff,Major Bengaluru Event  Malleshwaram,Local,0.88
04-12-2024,00:45,Jayanagar,South End Circle,363,50.7,1.18,14.4,7.3,1,145.1,40,99,86,31,Cloudy,25.5,0,297,267,160,139,115,95,0.899,0.869,0.827,0.827,20,0.174,0.32,8892.83,3.84,73.12,364.8,12.925111,77.587405,8986dd49ec7ffff,No Event,No Event,0.0
04-12-2024,08:15,Banashankari,Ring Road Junction,511,54.5,1.1,14.4,10.2,0,159.5,18,87,65,32,Clear,30.0,0,642,560,417,402,380,277,0.872,0.964,0.945,0.945,103,0.271,0.431,38696.86,5.21,94.84,1443.17,12.923679,77.568044,8986d884883ffff,Karaga Festival Parade  Banashankari,Cultural,0.82
04-12-2024,09:15,KR Puram,KR Puram Hanging Bridge,434,46.0,1.3,17.6,8.7,0,145.5,16,99,75,3,Clear,30.6,1,304,268,238,228,135,128,0.882,0.958,0.592,0.592,7,0.052,0.421,4529.63,4.32,105.46,552.96,13.006038,77.699664,8986d895d73ffff,Community Art Showcase  KR Puram,Exhibition,0.32
04-12-2024,09:30,Yeshwanthpur,Yeshwanthpur Circle,1141,37.4,1.6,31.1,22.8,0,166.8,49,94,77,21,Storm,21.7,1,995,860,580,561,386,298,0.864,0.967,0.688,0.688,88,0.228,0.299,46585.93,8.08,134.93,2407.84,13.022581,77.549194,8986d884b13ffff,Theatre Night  Yeshwanthpur,Cultural,0.69
04-12-2024,10:00,Yeshwanthpur,Tumkur Road,1328,35.5,1.69,34.5,26.6,2,171.8,28,90,45,40,Storm,18.2,0,824,731,577,544,538,523,0.887,0.943,0.989,0.989,15,0.028,0.635,106085.13,7.3,125.72,3817.9,13.02128,77.545858,8986dd49b7bffff,"RCB Premier Match  M. Chinnaswamy Stadium, Yeshwanthpur",Sports,0.75
04-12-2024,10:15,Rajajinagar,Malleswaram Link Road,536,58.2,1.03,12.9,10.7,0,155.4,4,83,63,5,Clear,32.9,0,322,287,227,210,188,147,0.891,0.925,0.895,0.895,41,0.218,0.457,9418.58,3.23,68.68,474.81,12.992758,77.544283,8986dd49b7bffff,No Event,No Event,0.0
04-12-2024,10:45,HSR Layout,Agara Junction,1104,38.8,1.55,30.0,22.1,1,153.4,44,89,46,21,Clear,30.8,0,377,365,241,232,167,139,0.968,0.963,0.72,0.72,28,0.168,0.369,7742.12,9.05,157.66,1257.95,12.913374,77.635483,8986dd4960fffff,City Cultural Event  HSR Layout,Sports,0.55
04-12-2024,17:00,Banashankari,Kanakapura Road,1048,51.6,1.16,22.8,21.0,2,164.5,44,92,54,3,Clear,28.4,0,348,313,225,199,175,165,0.899,0.884,0.879,0.879,10,0.057,0.474,8156.53,3.74,126.52,617.1,12.92234,77.568681,8986dd49a87ffff,Major Bengaluru Event  Banashankari,Local,0.74
04-12-2024,17:15,JP Nagar,Outer Ring Road,782,47.4,1.27,21.5,15.6,1,138.7,29,90,20,1,Clear,29.1,0,327,311,272,240,221,177,0.951,0.882,0.921,0.921,44,0.199,0.541,24000.22,6.06,129.25,1072.62,12.891176,77.584603,8986d886867ffff,No Event,No Event,0.0
04-12-2024,17:15,Whitefield,Varthur Road,995,60.1,1.0,17.9,19.9,0,161.0,41,95,94,3,Clear,28.4,1,73,68,48,46,34,32,0.932,0.958,0.739,0.739,2,0.059,0.438,999.71,6.82,98.21,218.24,12.969941,77.75045,8986d882c0bffff,No Event,No Event,0.0
04-12-2024,17:30,MG Road,Cubbon Road,669,55.1,1.09,16.1,13.4,0,128.4,56,96,74,20,Cloudy,26.7,0,184,165,142,134,95,88,0.897,0.944,0.709,0.709,7,0.074,0.478,12290.81,4.93,88.01,433.84,12.982792,77.609928,8986dd493cbffff,"RCB Premier Match  M. Chinnaswamy Stadium, MG Road",Sports,0.75
04-12-2024,17:45,Basavanagudi,DVG Road,732,45.6,1.32,21.7,14.6,2,151.6,39,83,30,8,Rain,21.4,0,521,476,374,337,260,243,0.914,0.901,0.772,0.772,17,0.065,0.466,23917.91,3.33,68.82,809.19,12.943109,77.568541,8986dd49a0bffff,City Cultural Event  Basavanagudi,Sports,0.66
04-12-2024,18:15,KR Puram,Tin Factory Junction,367,40.1,1.5,19.7,7.3,0,159.5,19,89,57,23,Clear,28.6,1,339,297,240,200,128,123,0.876,0.833,0.64,0.64,5,0.039,0.363,16054.98,3.06,107.01,376.38,12.99947,77.691625,8986d88747bffff,Auto Expo  KR Puram,Exhibition,0.46
04-12-2024,20:00,Koramangala,Intermediate Ring Road,858,51.5,1.17,20.4,17.2,0,147.1,41,83,39,42,Clear,32.3,0,278,257,181,156,154,114,0.924,0.862,0.987,0.987,40,0.26,0.41,6850.87,3.69,75.03,420.66,12.929295,77.613727,8986d886ccfffff,City Cultural Event  Koramangala,Sports,0.5
04-12-2024,20:15,Malleshwaram,Margosa Road,840,49.0,1.22,21.4,16.8,0,139.7,31,82,86,13,Clear,29.5,0,194,185,137,126,112,88,0.954,0.92,0.889,0.889,24,0.214,0.454,7332.02,7.39,150.08,650.32,13.013137,77.573623,8986d884c6fffff,Neighborhood Event  Malleshwaram,No Event,0.11
04-12-2024,20:45,MG Road,Residency Road,1249,43.7,1.37,29.4,25.0,1,165.0,45,95,67,33,Cloudy,27.4,1,999,958,890,801,574,561,0.959,0.9,0.717,0.717,13,0.023,0.562,85861.62,5.42,113.81,3040.62,12.973762,77.606938,8986d886e6fffff,City Cultural Event  MG Road,Sports,0.55
04-12-2024,20:45,Koramangala,Koramangala 80 Feet Road,696,44.4,1.35,21.8,13.9,0,178.3,55,91,87,45,Light Rain,23.1,0,267,235,143,129,73,60,0.88,0.902,0.566,0.566,13,0.178,0.225,2348.84,6.26,116.1,375.6,12.929292,77.61797,8986d88454fffff,Community Art Showcase  Koramangala,Exhibition,0.24
04-12-2024,22:00,JP Nagar,JP Nagar 7th Phase,110,56.9,1.05,8.0,2.2,0,165.2,32,80,52,14,Clear,30.8,0,37,34,33,31,23,18,0.919,0.939,0.742,0.742,5,0.217,0.486,1542.44,6.54,116.62,117.72,12.888822,77.578922,8986d886d67ffff,No Event,No Event,0.0
05-12-2024,00:45,JP Nagar,Bannerghatta Road,179,44.9,1.34,14.9,3.6,1,151.7,12,95,49,3,Storm,19.9,0,46,43,28,26,25,24,0.935,0.929,0.962,0.962,1,0.04,0.522,2349.39,8.27,134.7,198.48,12.888332,77.587358,8986d886a2bffff,Neighborhood Festivity  JP Nagar,Cultural,0.27
05-12-2024,08:30,Hebbal,Bellary Road,880,44.1,1.36,24.4,17.6,0,162.7,38,90,89,31,Fog,18.8,0,389,345,305,251,189,174,0.887,0.823,0.753,0.753,15,0.079,0.447,34636.9,7.47,130.63,1299.78,13.033853,77.589136,8986d88412fffff,Indie Music Night  Hebbal,Concert,0.54
05-12-2024,09:15,Banashankari,Banashankari Temple Road,1247,40.1,1.5,31.2,24.9,2,180.9,45,81,84,33,Clear,29.6,0,270,239,226,211,208,164,0.885,0.934,0.986,0.986,44,0.212,0.607,32821.37,7.1,162.06,1164.4,12.916818,77.575111,8986d886983ffff,"Bengaluru Tech Summit  Palace Grounds, Banashankari",Exhibition,0.7
05-12-2024,10:45,BTM Layout,Outer Ring Road,1031,46.2,1.3,25.3,20.6,0,153.5,10,87,65,16,Cloudy,24.8,0,408,390,291,234,188,141,0.956,0.804,0.803,0.803,47,0.25,0.346,32018.16,7.39,128.52,1041.99,12.910772,77.60794,8986dd49027ffff,City Cultural Event  BTM Layout,Sports,0.57
05-12-2024,14:30,Marathahalli,Outer Ring Road,215,40.7,1.47,17.4,4.3,0,157.5,15,83,85,24,Light Rain,25.3,0,96,88,53,47,32,31,0.917,0.887,0.681,0.681,1,0.031,0.323,2014.2,2.62,96.22,81.22,12.951012,77.696949,8986d880d77ffff,Neighborhood Festivity  Marathahalli,Cultural,0.23
05-12-2024,17:00,Jayanagar,30th Cross Road,439,57.7,1.04,11.9,8.8,0,155.5,16,92,41,39,Clear,29.2,0,208,187,144,118,74,71,0.899,0.819,0.627,0.627,3,0.041,0.341,6675.88,7.87,129.83,558.77,12.925834,77.585989,8986d886877ffff,No Event,No Event,0.0
05-12-2024,17:45,HSR Layout,Outer Ring Road,745,47.4,1.27,21.0,14.9,0,151.9,35,88,73,35,Clear,28.5,1,608,577,419,353,229,186,0.949,0.842,0.649,0.649,43,0.188,0.306,47465.4,7.61,157.1,1415.46,12.907089,77.636845,8986d88440bffff,Community Art Showcase  HSR Layout,Exhibition,0.33
05-12-2024,18:45,Yeshwanthpur,Yeshwanthpur Circle,419,49.9,1.2,15.5,8.4,0,167.3,40,99,56,40,Clear,30.1,1,133,126,78,63,48,43,0.947,0.808,0.762,0.762,5,0.104,0.323,2574.86,2.69,98.52,115.67,13.022581,77.549194,8986d884b13ffff,No Event,No Event,0.0
05-12-2024,20:00,Whitefield,ITPL Main Road,1419,43.6,1.38,31.6,28.4,0,168.3,31,94,48,9,Clear,28.3,0,999,904,642,603,394,335,0.905,0.939,0.653,0.653,59,0.15,0.335,118808.17,7.75,162.93,2596.25,12.972544,77.75054,8986d882c0bffff,"RCB Premier Match  M. Chinnaswamy Stadium, Whitefield",Sports,0.77
05-12-2024,20:00,Koramangala,Koramangala 80 Feet Road,734,50.6,1.19,19.2,14.7,0,154.5,53,91,25,23,Clear,30.4,0,660,568,376,368,258,188,0.861,0.979,0.701,0.701,70,0.271,0.285,39238.3,5.5,111.69,1034.0,12.929292,77.61797,8986d88454fffff,NH7 Weekender  Koramangala,Concert,0.52
05-12-2024,20:15,Yeshwanthpur,Yeshwanthpur Circle,867,60.8,1.0,15.9,17.3,0,167.1,43,98,41,15,Clear,31.4,0,752,705,568,512,418,305,0.938,0.901,0.816,0.816,113,0.27,0.406,60906.39,4.54,100.31,1384.7,13.022581,77.549194,8986d884b13ffff,Indie Music Night  Yeshwanthpur,Concert,0.69
05-12-2024,20:30,Basavanagudi,DVG Road,244,54.1,1.11,11.1,4.9,1,145.9,21,92,67,33,Clear,28.4,0,384,344,230,223,160,152,0.896,0.97,0.717,0.717,8,0.05,0.396,5674.43,7.41,151.77,1126.32,12.943109,77.568541,8986dd49a0bffff,No Event,No Event,0.0
05-12-2024,22:00,Electronic City,Wipro Gate,210,47.2,1.27,14.1,4.2,0,142.8,25,89,89,7,Cloudy,24.9,0,91,78,57,52,49,43,0.857,0.912,0.942,0.942,6,0.122,0.473,2578.05,4.11,94.66,176.73,12.839326,77.666968,8986d894bd7ffff,Tech Connect Expo  Electronic City,Exhibition,0.63
06-12-2024,08:00,Koramangala,Sony World Junction,1501,54.5,1.1,27.3,30.0,0,149.6,39,82,86,38,Clear,32.2,0,475,447,400,333,211,201,0.941,0.833,0.634,0.634,10,0.047,0.423,45865.79,2.55,107.13,512.55,12.933476,77.620954,8986d88454bffff,City Cultural Event  Koramangala,Local,0.67
06-12-2024,08:00,Ulsoor,Murphy Town Road,296,50.0,1.2,13.8,5.9,2,156.2,30,89,53,31,Clear,28.7,1,234,210,178,160,101,71,0.897,0.899,0.631,0.631,30,0.297,0.303,2318.62,2.42,60.93,171.82,12.985277,77.622429,8986dd490c7ffff,No Event,No Event,0.0
06-12-2024,14:30,Banashankari,Kanakapura Road,214,55.0,1.09,10.3,4.3,0,143.2,35,94,26,4,Cloudy,27.6,0,134,120,82,67,37,34,0.896,0.817,0.552,0.552,3,0.081,0.254,1529.03,4.29,110.8,145.86,12.92234,77.568681,8986dd49a87ffff,Neighborhood Event  Banashankari,No Event,0.17
06-12-2024,17:00,Jayanagar,30th Cross Road,634,44.8,1.34,20.8,12.7,0,167.1,50,90,20,39,Light Rain,23.4,0,397,346,307,265,223,177,0.872,0.863,0.842,0.842,46,0.206,0.446,38805.54,6.76,129.79,1196.52,12.925834,77.585989,8986d886877ffff,Classical Music Recital  Jayanagar,Cultural,0.48
06-12-2024,18:00,Ulsoor,Murphy Town Road,1092,50.1,1.2,24.1,21.8,1,148.6,35,85,80,5,Rain,20.1,0,874,770,597,506,386,349,0.881,0.848,0.763,0.763,37,0.096,0.399,56866.44,5.91,127.73,2062.59,12.985277,77.622429,8986dd490c7ffff,Theatre Night  Ulsoor,Cultural,0.67
06-12-2024,18:00,BTM Layout,Outer Ring Road,361,50.0,1.2,14.7,7.2,1,145.5,29,88,57,2,Clear,28.7,0,691,629,593,485,330,303,0.91,0.818,0.68,0.68,27,0.082,0.438,75921.49,7.84,157.74,2375.52,12.910772,77.60794,8986dd49027ffff,"RCB Premier Match  M. Chinnaswamy Stadium, BTM Layout",Sports,0.73
06-12-2024,20:00,Banashankari,Outer Ring Road,354,50.3,1.19,14.5,7.1,0,146.3,49,98,36,19,Storm,18.4,0,150,138,86,72,68,58,0.92,0.837,0.944,0.944,10,0.147,0.387,2560.81,4.94,94.29,286.52,12.916347,77.566512,8986dd49abbffff,No Event,No Event,0.0
06-12-2024,20:15,Electronic City,Hosur Road,769,49.3,1.22,20.3,15.4,1,143.6,18,91,21,23,Clear,32.7,0,236,215,204,184,159,115,0.911,0.902,0.864,0.864,44,0.277,0.487,9521.34,3.97,76.84,456.55,12.831413,77.675142,8986d887557ffff,City Cultural Event  Electronic City,Local,0.47
06-12-2024,22:00,Jayanagar,9th Main Road,242,57.8,1.04,9.2,4.8,0,155.8,30,83,60,40,Clear,29.9,0,268,240,194,156,132,101,0.896,0.804,0.846,0.846,31,0.235,0.377,6373.65,3.33,72.49,336.33,12.920951,77.594044,8986d88412bffff,No Event,No Event,0.0
06-12-2024,22:30,Basavanagudi,Sajjan Rao Circle,280,46.4,1.29,15.4,5.6,0,143.8,17,92,94,15,Clear,29.3,1,287,274,234,223,149,116,0.955,0.953,0.668,0.668,33,0.221,0.404,7647.96,6.43,144.52,745.88,12.945194,77.575497,8986d886983ffff,Community Gathering  Basavanagudi,Local,0.14
07-12-2024,00:00,Electronic City,Velankani Junction,193,50.4,1.19,12.3,3.9,1,149.6,24,82,80,24,Clear,32.9,0,160,143,124,100,64,45,0.894,0.806,0.64,0.64,19,0.297,0.281,3343.14,3.49,102.27,157.05,12.836427,77.669637,8986d8875a3ffff,City Cultural Event  Electronic City,Local,0.69
07-12-2024,00:30,MG Road,Residency Road,184,51.2,1.17,11.8,3.7,2,150.6,43,99,51,44,Clear,31.8,0,340,312,287,262,231,184,0.918,0.913,0.882,0.882,47,0.203,0.541,21787.34,4.97,126.72,914.48,12.973762,77.606938,8986d886e6fffff,No Event,No Event,0.0
07-12-2024,08:00,Indiranagar,Old Madras Road,651,45.3,1.32,20.8,13.0,1,157.1,42,92,29,43,Clear,32.6,0,752,669,474,395,273,231,0.89,0.833,0.691,0.691,42,0.154,0.307,8689.07,6.08,103.26,1404.48,12.97664,77.646643,8986d887137ffff,Open Mic  Indiranagar,Local,0.11
07-12-2024,09:15,Malleshwaram,Malleshwaram Circle,481,59.2,1.01,11.7,9.6,1,141.8,14,90,45,13,Clear,30.5,1,631,569,478,459,402,302,0.902,0.96,0.876,0.876,100,0.249,0.479,44958.22,4.03,113.52,1217.06,13.010528,77.569876,8986dd49a83ffff,Farmers Market  Malleshwaram,Local,0.24
07-12-2024,09:30,Indiranagar,Old Madras Road,739,45.5,1.32,21.9,14.8,0,164.8,15,99,28,46,Clear,28.7,0,886,793,545,532,450,330,0.895,0.976,0.846,0.846,120,0.267,0.372,57121.6,4.43,105.87,1461.9,12.97664,77.646643,8986d887137ffff,NH7 Weekender  Indiranagar,Concert,0.61
07-12-2024,10:45,Indiranagar,CMH Road,1213,48.5,1.24,26.5,24.3,1,140.6,31,83,60,22,Fog,18.3,0,782,670,447,370,290,282,0.857,0.828,0.784,0.784,8,0.028,0.361,14748.18,3.07,61.59,865.74,12.971032,77.643665,8986d88449bffff,No Event,No Event,0.0
07-12-2024,14:15,KR Puram,Old Madras Road,348,47.6,1.26,15.7,7.0,1,148.4,4,84,36,35,Cloudy,27.1,0,170,147,100,85,78,68,0.865,0.85,0.918,0.918,10,0.128,0.4,4630.48,5.73,101.99,389.64,12.996016,77.702911,8986d887653ffff,Neighborhood Festivity  KR Puram,Cultural,0.35
07-12-2024,17:00,Indiranagar,CMH Road,682,49.3,1.22,19.2,13.6,0,154.5,13,98,72,31,Cloudy,27.0,0,797,717,661,632,568,453,0.9,0.956,0.899,0.899,115,0.202,0.568,40407.65,2.56,89.98,1159.68,12.971032,77.643665,8986d88449bffff,No Event,No Event,0.0
07-12-2024,17:00,Koramangala,Intermediate Ring Road,1027,54.2,1.11,21.3,20.5,0,133.6,47,97,48,27,Clear,32.4,0,133,118,93,89,70,56,0.887,0.957,0.787,0.787,14,0.2,0.421,3974.38,4.25,121.23,238.0,12.929295,77.613727,8986d886ccfffff,No Event,No Event,0.0
07-12-2024,18:15,Malleshwaram,Margosa Road,603,52.5,1.14,16.6,12.1,0,139.3,33,81,31,25,Clear,28.6,0,150,137,116,114,66,65,0.913,0.983,0.579,0.579,1,0.015,0.433,2884.36,3.73,71.35,242.45,13.013137,77.573623,8986d884c6fffff,No Event,No Event,0.0
07-12-2024,18:30,Jayanagar,Jayanagar 4th Block,1232,46.0,1.3,28.0,24.6,0,159.6,9,88,25,40,Storm,21.5,0,674,609,387,375,362,262,0.904,0.969,0.965,0.965,100,0.276,0.389,50005.39,4.2,104.39,1100.4,12.92498,77.589068,8986d886aafffff,Tech Connect Expo  Jayanagar,Exhibition,0.66
07-12-2024,18:30,Whitefield,Whitefield Main Road,810,42.0,1.43,24.5,16.2,0,183.3,65,80,83,26,Cloudy,26.5,0,843,806,657,644,469,442,0.956,0.98,0.728,0.728,27,0.058,0.524,82930.12,9.15,159.58,4044.3,12.969828,77.748407,8986d882e3bffff,City Cultural Event  Whitefield,Local,0.54
07-12-2024,20:00,KR Puram,Mahadevapura Road,494,49.5,1.21,16.7,9.9,2,145.5,29,82,76,37,Clear,31.6,0,451,411,273,226,203,172,0.911,0.828,0.898,0.898,31,0.153,0.381,11372.0,3.07,61.16,528.04,12.999746,77.700032,8986d895d17ffff,No Event,No Event,0.0
07-12-2024,20:15,MG Road,Cubbon Road,1183,47.1,1.27,26.8,23.7,1,145.9,31,87,70,43,Cloudy,26.8,0,65,58,57,55,38,36,0.892,0.965,0.691,0.691,2,0.053,0.554,2540.08,7.38,138.74,265.68,12.982792,77.609928,8986dd493cbffff,Neighborhood Festivity  MG Road,Cultural,0.32
08-12-2024,00:00,MG Road,Cubbon Road,304,48.5,1.24,14.7,6.1,0,144.5,22,89,93,29,Clear,32.8,0,532,514,475,416,326,234,0.966,0.876,0.784,0.784,92,0.282,0.44,75094.14,7.93,170.67,1855.62,12.982792,77.609928,8986dd493cbffff,"Global Music Festival  Koramangala Indoor Stadium, MG Road",Concert,0.91
08-12-2024,08:45,Rajajinagar,Malleswaram Link Road,879,46.6,1.29,23.1,17.6,0,142.2,44,98,39,35,Cloudy,26.7,0,32,29,25,22,11,7,0.906,0.88,0.5,0.5,4,0.364,0.219,211.28,4.53,78.0,31.71,12.992758,77.544283,8986dd49b7bffff,No Event,No Event,0.0
08-12-2024,08:45,Yeshwanthpur,Tumkur Road,605,44.3,1.35,20.7,12.1,0,160.3,29,95,89,30,Clear,30.3,0,616,564,352,290,174,142,0.916,0.824,0.6,0.6,32,0.184,0.231,24655.45,7.98,146.29,1133.16,13.02128,77.545858,8986dd49b7bffff,Community Art Showcase  Yeshwanthpur,Exhibition,0.31
08-12-2024,09:45,HSR Layout,Outer Ring Road,703,55.2,1.09,16.5,14.1,1,159.6,13,86,76,22,Clear,28.7,0,204,194,143,122,104,100,0.951,0.853,0.852,0.852,4,0.038,0.49,14063.34,7.45,137.87,745.0,12.907089,77.636845,8986d88440bffff,No Event,No Event,0.0
08-12-2024,10:15,MG Road,Brigade Road,735,41.9,1.43,23.6,14.7,1,176.1,44,97,68,27,Fog,19.8,1,633,544,426,372,278,254,0.859,0.873,0.747,0.747,24,0.086,0.401,22371.82,2.7,64.38,685.8,12.972323,77.607471,8986d884537ffff,RockFusion Live Show  MG Road,Concert,0.49
08-12-2024,10:30,MG Road,Brigade Road,985,37.0,1.62,29.3,19.7,1,163.5,54,98,82,36,Fog,18.9,0,209,190,115,106,58,52,0.909,0.922,0.547,0.547,6,0.103,0.249,3222.02,7.52,126.5,391.04,12.972323,77.607471,8986d884537ffff,No Event,No Event,0.0
08-12-2024,10:45,KR Puram,Mahadevapura Road,639,51.1,1.17,17.8,12.8,1,131.9,39,86,87,15,Rain,21.9,1,362,343,232,212,117,104,0.948,0.914,0.552,0.552,13,0.111,0.287,7249.48,5.28,119.87,549.12,12.999746,77.700032,8986d895d17ffff,No Event,No Event,0.0
08-12-2024,10:45,Malleshwaram,Malleshwaram Circle,1196,40.9,1.47,30.1,23.9,3,176.8,11,92,92,35,Clear,31.9,1,547,527,425,396,293,283,0.963,0.932,0.74,0.74,10,0.034,0.517,39101.44,3.31,91.62,936.73,13.010528,77.569876,8986dd49a83ffff,Major Bengaluru Event  Malleshwaram,Local,0.9
08-12-2024,14:15,HSR Layout,17th Cross Road,99,52.7,1.14,9.9,2.0,0,140.6,38,95,71,29,Fog,20.4,0,289,260,247,232,193,140,0.9,0.939,0.832,0.832,53,0.275,0.484,21377.14,6.01,111.21,841.4,12.910251,77.639594,8986d88653bffff,RockFusion Live Show  HSR Layout,Concert,0.45
08-12-2024,14:30,HSR Layout,Agara Junction,157,48.5,1.24,12.8,3.1,1,150.1,8,83,57,36,Clear,28.1,1,46,41,28,25,24,19,0.891,0.893,0.96,0.96,5,0.208,0.413,1571.02,3.34,75.01,63.46,12.913374,77.635483,8986dd4960fffff,City Cultural Event  HSR Layout,Sports,0.58
08-12-2024,17:00,Rajajinagar,Chord Road,689,41.5,1.45,23.2,13.8,3,173.4,40,92,33,13,Clear,32.5,0,122,106,86,83,44,36,0.869,0.965,0.53,0.53,8,0.182,0.295,1265.08,5.8,108.29,208.8,12.992372,77.551166,8986dd49d67ffff,No Event,No Event,0.0
08-12-2024,17:30,Jayanagar,Jayanagar 4th Block,1063,40.5,1.48,28.6,21.3,0,168.7,13,97,52,11,Storm,18.7,0,63,60,51,41,26,21,0.952,0.804,0.634,0.634,5,0.192,0.333,2037.34,6.65,96.69,139.65,12.92498,77.589068,8986d886aafffff,No Event,No Event,0.0
08-12-2024,18:15,HSR Layout,Outer Ring Road,747,36.9,1.63,26.3,14.9,1,160.6,23,88,46,23,Light Rain,24.2,0,999,909,740,616,434,413,0.91,0.832,0.705,0.705,21,0.048,0.413,111709.45,8.28,144.07,3419.64,12.907089,77.636845,8986d88440bffff,"RCB Premier Match  M. Chinnaswamy Stadium, HSR Layout",Sports,0.89
